icd_code,icd_version,comorbidity
T511,10,Alcohol abuse
T511X,10,Alcohol abuse
T511X1,10,Alcohol abuse
T511X1A,10,Alcohol abuse
T511X1D,10,Alcohol abuse
T511X1S,10,Alcohol abuse
T511X2,10,Alcohol abuse
T511X2A,10,Alcohol abuse
T511X2D,10,Alcohol abuse
T511X2S,10,Alcohol abuse
T511X3,10,Alcohol abuse
T511X3A,10,Alcohol abuse
T511X3D,10,Alcohol abuse
T511X3S,10,Alcohol abuse
T511X4,10,Alcohol abuse
T511X4A,10,Alcohol abuse
T511X4D,10,Alcohol abuse
T511X4S,10,Alcohol abuse
T512X1,10,Alcohol abuse
T512X1A,10,Alcohol abuse
T512X1D,10,Alcohol abuse
T512X1S,10,Alcohol abuse
T512X2,10,Alcohol abuse
T512X2A,10,Alcohol abuse
T512X2D,10,Alcohol abuse
T512X2S,10,Alcohol abuse
T512X3,10,Alcohol abuse
T512X3A,10,Alcohol abuse
T512X3D,10,Alcohol abuse
T512X3S,10,Alcohol abuse
T512X4,10,Alcohol abuse
T512X4A,10,Alcohol abuse
T512X4D,10,Alcohol abuse
T512X4S,10,Alcohol abuse
T513,10,Alcohol abuse
T513X,10,Alcohol abuse
T513X1,10,Alcohol abuse
T513X1A,10,Alcohol abuse
T513X1D,10,Alcohol abuse
T513X1S,10,Alcohol abuse
T513X2,10,Alcohol abuse
T513X2A,10,Alcohol abuse
T513X2D,10,Alcohol abuse
T513X2S,10,Alcohol abuse
T513X3,10,Alcohol abuse
T513X3A,10,Alcohol abuse
T513X3D,10,Alcohol abuse
T513X3S,10,Alcohol abuse
T513X4,10,Alcohol abuse
T513X4A,10,Alcohol abuse
T513X4D,10,Alcohol abuse
T513X4S,10,Alcohol abuse
T518,10,Alcohol abuse
T518X,10,Alcohol abuse
T518X1,10,Alcohol abuse
T518X1A,10,Alcohol abuse
T518X1D,10,Alcohol abuse
T518X1S,10,Alcohol abuse
T518X2,10,Alcohol abuse
T518X2A,10,Alcohol abuse
T518X2D,10,Alcohol abuse
T518X2S,10,Alcohol abuse
T518X3,10,Alcohol abuse
T518X3A,10,Alcohol abuse
T518X3D,10,Alcohol abuse
T518X3S,10,Alcohol abuse
T518X4,10,Alcohol abuse
T518X4A,10,Alcohol abuse
T518X4D,10,Alcohol abuse
T518X4S,10,Alcohol abuse
T519,10,Alcohol abuse
T5191,10,Alcohol abuse
T5191XA,10,Alcohol abuse
T5191XD,10,Alcohol abuse
T5191XS,10,Alcohol abuse
T5192,10,Alcohol abuse
T5192XA,10,Alcohol abuse
T5192XD,10,Alcohol abuse
T5192XS,10,Alcohol abuse
T5193,10,Alcohol abuse
T5193XA,10,Alcohol abuse
T5193XD,10,Alcohol abuse
T5193XS,10,Alcohol abuse
T5194,10,Alcohol abuse
T5194XA,10,Alcohol abuse
T5194XD,10,Alcohol abuse
T5194XS,10,Alcohol abuse
Z502,10,Alcohol abuse
Z714,10,Alcohol abuse
Z7141,10,Alcohol abuse
Z7142,10,Alcohol abuse
Z721,10,Alcohol abuse
2920,9,Drug abuse
29211,9,Drug abuse
29212,9,Drug abuse
2922,9,Drug abuse
29281,9,Drug abuse
29282,9,Drug abuse
29283,9,Drug abuse
29284,9,Drug abuse
29285,9,Drug abuse
29289,9,Drug abuse
2929,9,Drug abuse
30400,9,Drug abuse
30401,9,Drug abuse
30402,9,Drug abuse
30403,9,Drug abuse
30410,9,Drug abuse
30411,9,Drug abuse
30412,9,Drug abuse
30413,9,Drug abuse
30420,9,Drug abuse
30421,9,Drug abuse
30422,9,Drug abuse
30423,9,Drug abuse
30430,9,Drug abuse
30431,9,Drug abuse
30432,9,Drug abuse
30433,9,Drug abuse
30440,9,Drug abuse
30441,9,Drug abuse
30442,9,Drug abuse
30443,9,Drug abuse
30450,9,Drug abuse
30451,9,Drug abuse
30452,9,Drug abuse
30453,9,Drug abuse
30460,9,Drug abuse
30461,9,Drug abuse
30462,9,Drug abuse
30463,9,Drug abuse
30470,9,Drug abuse
30471,9,Drug abuse
30472,9,Drug abuse
30473,9,Drug abuse
30480,9,Drug abuse
30481,9,Drug abuse
30482,9,Drug abuse
30483,9,Drug abuse
30490,9,Drug abuse
30491,9,Drug abuse
30492,9,Drug abuse
30493,9,Drug abuse
30520,9,Drug abuse
30521,9,Drug abuse
30522,9,Drug abuse
30523,9,Drug abuse
30530,9,Drug abuse
30531,9,Drug abuse
30532,9,Drug abuse
30533,9,Drug abuse
30540,9,Drug abuse
30541,9,Drug abuse
30542,9,Drug abuse
30543,9,Drug abuse
30550,9,Drug abuse
30551,9,Drug abuse
30552,9,Drug abuse
30553,9,Drug abuse
30560,9,Drug abuse
30561,9,Drug abuse
30562,9,Drug abuse
30563,9,Drug abuse
30570,9,Drug abuse
30571,9,Drug abuse
30572,9,Drug abuse
30573,9,Drug abuse
30580,9,Drug abuse
30581,9,Drug abuse
30582,9,Drug abuse
30583,9,Drug abuse
30590,9,Drug abuse
30591,9,Drug abuse
30592,9,Drug abuse
30593,9,Drug abuse
V6542,9,Drug abuse
F11,10,Drug abuse
F111,10,Drug abuse
F1110,10,Drug abuse
F1111,10,Drug abuse
F1112,10,Drug abuse
F11120,10,Drug abuse
F11121,10,Drug abuse
F11122,10,Drug abuse
F11129,10,Drug abuse
F1114,10,Drug abuse
F1115,10,Drug abuse
F11150,10,Drug abuse
F11151,10,Drug abuse
F11159,10,Drug abuse
F1118,10,Drug abuse
F11181,10,Drug abuse
F11182,10,Drug abuse
F11188,10,Drug abuse
F1119,10,Drug abuse
F112,10,Drug abuse
F1120,10,Drug abuse
F1121,10,Drug abuse
F1122,10,Drug abuse
F11220,10,Drug abuse
F11221,10,Drug abuse
F11222,10,Drug abuse
F11229,10,Drug abuse
F1123,10,Drug abuse
F1124,10,Drug abuse
F1125,10,Drug abuse
F11250,10,Drug abuse
F11251,10,Drug abuse
F11259,10,Drug abuse
F1128,10,Drug abuse
F11281,10,Drug abuse
F11282,10,Drug abuse
F11288,10,Drug abuse
F1129,10,Drug abuse
F119,10,Drug abuse
F1190,10,Drug abuse
F1192,10,Drug abuse
F11920,10,Drug abuse
F11921,10,Drug abuse
F11922,10,Drug abuse
F11929,10,Drug abuse
F1193,10,Drug abuse
F1194,10,Drug abuse
F1195,10,Drug abuse
F11950,10,Drug abuse
F11951,10,Drug abuse
F11959,10,Drug abuse
F1198,10,Drug abuse
F11981,10,Drug abuse
F11982,10,Drug abuse
F11988,10,Drug abuse
F1199,10,Drug abuse
F12,10,Drug abuse
F121,10,Drug abuse
F1210,10,Drug abuse
F1211,10,Drug abuse
F1212,10,Drug abuse
F12120,10,Drug abuse
F12121,10,Drug abuse
F12122,10,Drug abuse
F12129,10,Drug abuse
F1215,10,Drug abuse
F12150,10,Drug abuse
F12151,10,Drug abuse
F12159,10,Drug abuse
F1218,10,Drug abuse
F12180,10,Drug abuse
F12188,10,Drug abuse
F1219,10,Drug abuse
F122,10,Drug abuse
F1220,10,Drug abuse
F1221,10,Drug abuse
F1222,10,Drug abuse
F12220,10,Drug abuse
F12221,10,Drug abuse
F12222,10,Drug abuse
F12229,10,Drug abuse
F1223,10,Drug abuse
F1225,10,Drug abuse
F12250,10,Drug abuse
F12251,10,Drug abuse
F12259,10,Drug abuse
F1228,10,Drug abuse
F12280,10,Drug abuse
F12288,10,Drug abuse
F1229,10,Drug abuse
F129,10,Drug abuse
F1290,10,Drug abuse
F1292,10,Drug abuse
F12920,10,Drug abuse
F12921,10,Drug abuse
F12922,10,Drug abuse
F12929,10,Drug abuse
F1293,10,Drug abuse
F1295,10,Drug abuse
F12950,10,Drug abuse
F12951,10,Drug abuse
F12959,10,Drug abuse
F1298,10,Drug abuse
F12980,10,Drug abuse
F12988,10,Drug abuse
F1299,10,Drug abuse
F13,10,Drug abuse
F131,10,Drug abuse
F1310,10,Drug abuse
F1311,10,Drug abuse
F1312,10,Drug abuse
F13120,10,Drug abuse
F13121,10,Drug abuse
F13129,10,Drug abuse
F1314,10,Drug abuse
F1315,10,Drug abuse
F13150,10,Drug abuse
F13151,10,Drug abuse
F13159,10,Drug abuse
F1318,10,Drug abuse
F13180,10,Drug abuse
F13181,10,Drug abuse
F13182,10,Drug abuse
F13188,10,Drug abuse
F1319,10,Drug abuse
F132,10,Drug abuse
F1320,10,Drug abuse
F1321,10,Drug abuse
F1322,10,Drug abuse
F13220,10,Drug abuse
F13221,10,Drug abuse
F13229,10,Drug abuse
F1323,10,Drug abuse
F13230,10,Drug abuse
F13231,10,Drug abuse
F13232,10,Drug abuse
F13239,10,Drug abuse
F1324,10,Drug abuse
F1325,10,Drug abuse
F13250,10,Drug abuse
F13251,10,Drug abuse
F13259,10,Drug abuse
F1326,10,Drug abuse
F1327,10,Drug abuse
F1328,10,Drug abuse
F13280,10,Drug abuse
F13281,10,Drug abuse
F13282,10,Drug abuse
F13288,10,Drug abuse
F1329,10,Drug abuse
F139,10,Drug abuse
F1390,10,Drug abuse
F1392,10,Drug abuse
F13920,10,Drug abuse
F13921,10,Drug abuse
F13929,10,Drug abuse
F1393,10,Drug abuse
F13930,10,Drug abuse
F13931,10,Drug abuse
F13932,10,Drug abuse
F13939,10,Drug abuse
F1394,10,Drug abuse
F1395,10,Drug abuse
F13950,10,Drug abuse
F13951,10,Drug abuse
F13959,10,Drug abuse
F1396,10,Drug abuse
F1397,10,Drug abuse
F1398,10,Drug abuse
F13980,10,Drug abuse
F13981,10,Drug abuse
F13982,10,Drug abuse
F13988,10,Drug abuse
F1399,10,Drug abuse
F14,10,Drug abuse
F141,10,Drug abuse
F1410,10,Drug abuse
F1411,10,Drug abuse
F1412,10,Drug abuse
F14120,10,Drug abuse
F14121,10,Drug abuse
F14122,10,Drug abuse
F14129,10,Drug abuse
F1414,10,Drug abuse
F1415,10,Drug abuse
F14150,10,Drug abuse
F14151,10,Drug abuse
F14159,10,Drug abuse
F1418,10,Drug abuse
F14180,10,Drug abuse
F14181,10,Drug abuse
F14182,10,Drug abuse
F14188,10,Drug abuse
F1419,10,Drug abuse
F142,10,Drug abuse
F1420,10,Drug abuse
F1421,10,Drug abuse
F1422,10,Drug abuse
F14220,10,Drug abuse
F14221,10,Drug abuse
F14222,10,Drug abuse
F14229,10,Drug abuse
F1423,10,Drug abuse
F1424,10,Drug abuse
F1425,10,Drug abuse
F14250,10,Drug abuse
F14251,10,Drug abuse
F14259,10,Drug abuse
F1428,10,Drug abuse
F14280,10,Drug abuse
F14281,10,Drug abuse
F14282,10,Drug abuse
F14288,10,Drug abuse
F1429,10,Drug abuse
F149,10,Drug abuse
F1490,10,Drug abuse
F1492,10,Drug abuse
F14920,10,Drug abuse
F14921,10,Drug abuse
F14922,10,Drug abuse
F14929,10,Drug abuse
F1494,10,Drug abuse
F1495,10,Drug abuse
F14950,10,Drug abuse
F14951,10,Drug abuse
F14959,10,Drug abuse
F1498,10,Drug abuse
F14980,10,Drug abuse
F14981,10,Drug abuse
F14982,10,Drug abuse
F14988,10,Drug abuse
F1499,10,Drug abuse
F15,10,Drug abuse
F151,10,Drug abuse
F1510,10,Drug abuse
F1511,10,Drug abuse
F1512,10,Drug abuse
F15120,10,Drug abuse
F15121,10,Drug abuse
F15122,10,Drug abuse
F15129,10,Drug abuse
F1514,10,Drug abuse
F1515,10,Drug abuse
F15150,10,Drug abuse
F15151,10,Drug abuse
F15159,10,Drug abuse
F1518,10,Drug abuse
F15180,10,Drug abuse
F15181,10,Drug abuse
F15182,10,Drug abuse
F15188,10,Drug abuse
F1519,10,Drug abuse
F152,10,Drug abuse
F1520,10,Drug abuse
F1521,10,Drug abuse
F1522,10,Drug abuse
F15220,10,Drug abuse
F15221,10,Drug abuse
F15222,10,Drug abuse
F15229,10,Drug abuse
F1523,10,Drug abuse
F1524,10,Drug abuse
F1525,10,Drug abuse
F15250,10,Drug abuse
F15251,10,Drug abuse
F15259,10,Drug abuse
F1528,10,Drug abuse
F15280,10,Drug abuse
F15281,10,Drug abuse
F15282,10,Drug abuse
F15288,10,Drug abuse
F1529,10,Drug abuse
F159,10,Drug abuse
F1590,10,Drug abuse
F1592,10,Drug abuse
F15920,10,Drug abuse
F15921,10,Drug abuse
F15922,10,Drug abuse
F15929,10,Drug abuse
F1593,10,Drug abuse
F1594,10,Drug abuse
F1595,10,Drug abuse
F15950,10,Drug abuse
F15951,10,Drug abuse
F15959,10,Drug abuse
F1598,10,Drug abuse
F15980,10,Drug abuse
F15981,10,Drug abuse
F15982,10,Drug abuse
F15988,10,Drug abuse
F1599,10,Drug abuse
F16,10,Drug abuse
F161,10,Drug abuse
F1610,10,Drug abuse
F1611,10,Drug abuse
F1612,10,Drug abuse
F16120,10,Drug abuse
F16121,10,Drug abuse
F16122,10,Drug abuse
F16129,10,Drug abuse
F1614,10,Drug abuse
F1615,10,Drug abuse
F16150,10,Drug abuse
F16151,10,Drug abuse
F16159,10,Drug abuse
F1618,10,Drug abuse
F16180,10,Drug abuse
F16183,10,Drug abuse
F16188,10,Drug abuse
F1619,10,Drug abuse
F162,10,Drug abuse
F1620,10,Drug abuse
F1621,10,Drug abuse
F1622,10,Drug abuse
F16220,10,Drug abuse
F16221,10,Drug abuse
F16229,10,Drug abuse
F1624,10,Drug abuse
F1625,10,Drug abuse
F16250,10,Drug abuse
F16251,10,Drug abuse
F16259,10,Drug abuse
F1628,10,Drug abuse
F16280,10,Drug abuse
F16283,10,Drug abuse
F16288,10,Drug abuse
F1629,10,Drug abuse
F169,10,Drug abuse
F1690,10,Drug abuse
F1692,10,Drug abuse
F16920,10,Drug abuse
F16921,10,Drug abuse
F16929,10,Drug abuse
F1694,10,Drug abuse
F1695,10,Drug abuse
F16950,10,Drug abuse
F16951,10,Drug abuse
F16959,10,Drug abuse
F1698,10,Drug abuse
F16980,10,Drug abuse
F16983,10,Drug abuse
F16988,10,Drug abuse
F1699,10,Drug abuse
F18,10,Drug abuse
F181,10,Drug abuse
F1810,10,Drug abuse
F1811,10,Drug abuse
F1812,10,Drug abuse
F18120,10,Drug abuse
F18121,10,Drug abuse
F18129,10,Drug abuse
F1814,10,Drug abuse
F1815,10,Drug abuse
F18150,10,Drug abuse
F18151,10,Drug abuse
F18159,10,Drug abuse
F1817,10,Drug abuse
F1818,10,Drug abuse
F18180,10,Drug abuse
F18188,10,Drug abuse
F1819,10,Drug abuse
F182,10,Drug abuse
F1820,10,Drug abuse
F1821,10,Drug abuse
F1822,10,Drug abuse
F18220,10,Drug abuse
F18221,10,Drug abuse
F18229,10,Drug abuse
F1824,10,Drug abuse
F1825,10,Drug abuse
F18250,10,Drug abuse
F18251,10,Drug abuse
F18259,10,Drug abuse
F1827,10,Drug abuse
F1828,10,Drug abuse
F18280,10,Drug abuse
F18288,10,Drug abuse
F1829,10,Drug abuse
F189,10,Drug abuse
F1890,10,Drug abuse
F1892,10,Drug abuse
F18920,10,Drug abuse
F18921,10,Drug abuse
F18929,10,Drug abuse
F1894,10,Drug abuse
F1895,10,Drug abuse
F18950,10,Drug abuse
F18951,10,Drug abuse
F18959,10,Drug abuse
F1897,10,Drug abuse
F1898,10,Drug abuse
F18980,10,Drug abuse
F18988,10,Drug abuse
F1899,10,Drug abuse
F19,10,Drug abuse
F191,10,Drug abuse
F1910,10,Drug abuse
F1911,10,Drug abuse
F1912,10,Drug abuse
F19120,10,Drug abuse
F19121,10,Drug abuse
F19122,10,Drug abuse
F19129,10,Drug abuse
F1914,10,Drug abuse
F1915,10,Drug abuse
F19150,10,Drug abuse
F19151,10,Drug abuse
F19159,10,Drug abuse
F1916,10,Drug abuse
F1917,10,Drug abuse
F1918,10,Drug abuse
F19180,10,Drug abuse
F19181,10,Drug abuse
F19182,10,Drug abuse
F19188,10,Drug abuse
F1919,10,Drug abuse
F192,10,Drug abuse
F1920,10,Drug abuse
F1921,10,Drug abuse
F1922,10,Drug abuse
F19220,10,Drug abuse
F19221,10,Drug abuse
F19222,10,Drug abuse
F19229,10,Drug abuse
F1923,10,Drug abuse
F19230,10,Drug abuse
F19231,10,Drug abuse
F19232,10,Drug abuse
F19239,10,Drug abuse
F1924,10,Drug abuse
F1925,10,Drug abuse
F19250,10,Drug abuse
F19251,10,Drug abuse
F19259,10,Drug abuse
F1926,10,Drug abuse
F1927,10,Drug abuse
F1928,10,Drug abuse
F19280,10,Drug abuse
F19281,10,Drug abuse
F19282,10,Drug abuse
F19288,10,Drug abuse
F1929,10,Drug abuse
F199,10,Drug abuse
F1990,10,Drug abuse
F1992,10,Drug abuse
F19920,10,Drug abuse
F19921,10,Drug abuse
F19922,10,Drug abuse
F19929,10,Drug abuse
F1993,10,Drug abuse
F19930,10,Drug abuse
F19931,10,Drug abuse
F19932,10,Drug abuse
F19939,10,Drug abuse
F1994,10,Drug abuse
F1995,10,Drug abuse
F19950,10,Drug abuse
F19951,10,Drug abuse
F19959,10,Drug abuse
F1996,10,Drug abuse
F1997,10,Drug abuse
F1998,10,Drug abuse
F19980,10,Drug abuse
F19981,10,Drug abuse
F19982,10,Drug abuse
F19988,10,Drug abuse
F1999,10,Drug abuse
Z715,10,Drug abuse
Z7151,10,Drug abuse
Z7152,10,Drug abuse
Z722,10,Drug abuse
29381,9,Psychoses
29382,9,Psychoses
29383,9,Psychoses
29384,9,Psychoses
29389,9,Psychoses
29500,9,Psychoses
29501,9,Psychoses
29502,9,Psychoses
29503,9,Psychoses
29504,9,Psychoses
29505,9,Psychoses
29510,9,Psychoses
29511,9,Psychoses
29512,9,Psychoses
29513,9,Psychoses
29514,9,Psychoses
29515,9,Psychoses
29520,9,Psychoses
29521,9,Psychoses
29522,9,Psychoses
29523,9,Psychoses
29524,9,Psychoses
29525,9,Psychoses
29530,9,Psychoses
29531,9,Psychoses
29532,9,Psychoses
29533,9,Psychoses
29534,9,Psychoses
29535,9,Psychoses
29540,9,Psychoses
29541,9,Psychoses
29542,9,Psychoses
29543,9,Psychoses
29544,9,Psychoses
29545,9,Psychoses
29550,9,Psychoses
29551,9,Psychoses
29552,9,Psychoses
29553,9,Psychoses
29554,9,Psychoses
29555,9,Psychoses
29560,9,Psychoses
29561,9,Psychoses
29562,9,Psychoses
29563,9,Psychoses
29564,9,Psychoses
29565,9,Psychoses
29570,9,Psychoses
29571,9,Psychoses
29572,9,Psychoses
29573,9,Psychoses
29574,9,Psychoses
29575,9,Psychoses
29580,9,Psychoses
29581,9,Psychoses
29582,9,Psychoses
29583,9,Psychoses
29584,9,Psychoses
29585,9,Psychoses
29590,9,Psychoses
29591,9,Psychoses
29592,9,Psychoses
29593,9,Psychoses
29594,9,Psychoses
29595,9,Psychoses
29604,9,Psychoses
29614,9,Psychoses
29644,9,Psychoses
29654,9,Psychoses
2970,9,Psychoses
2971,9,Psychoses
2972,9,Psychoses
2973,9,Psychoses
2978,9,Psychoses
2979,9,Psychoses
2980,9,Psychoses
2981,9,Psychoses
2982,9,Psychoses
2983,9,Psychoses
2984,9,Psychoses
2988,9,Psychoses
2989,9,Psychoses
F20,10,Psychoses
F200,10,Psychoses
F201,10,Psychoses
F202,10,Psychoses
F203,10,Psychoses
F205,10,Psychoses
F208,10,Psychoses
F2081,10,Psychoses
F2089,10,Psychoses
F209,10,Psychoses
F22,10,Psychoses
F23,10,Psychoses
F24,10,Psychoses
F25,10,Psychoses
F250,10,Psychoses
F251,10,Psychoses
F258,10,Psychoses
F259,10,Psychoses
F28,10,Psychoses
F29,10,Psychoses
F302,10,Psychoses
F312,10,Psychoses
F315,10,Psychoses
29620,9,Depression
29621,9,Depression
29622,9,Depression
29623,9,Depression
29624,9,Depression
29625,9,Depression
29626,9,Depression
29630,9,Depression
29631,9,Depression
29632,9,Depression
29633,9,Depression
29634,9,Depression
29635,9,Depression
29636,9,Depression
29650,9,Depression
29651,9,Depression
29652,9,Depression
29653,9,Depression
29654,9,Depression
29655,9,Depression
29656,9,Depression
3004,9,Depression
3090,9,Depression
3091,9,Depression
30921,9,Depression
30922,9,Depression
30923,9,Depression
30924,9,Depression
30928,9,Depression
30929,9,Depression
3093,9,Depression
3094,9,Depression
30981,9,Depression
30982,9,Depression
30983,9,Depression
30989,9,Depression
3099,9,Depression
311,9,Depression
F204,10,Depression
F313,10,Depression
F3130,10,Depression
F3131,10,Depression
F3132,10,Depression
F314,10,Depression
F315,10,Depression
F32,10,Depression
F320,10,Depression
F321,10,Depression
F322,10,Depression
F323,10,Depression
F324,10,Depression
F325,10,Depression
F328,10,Depression
F3281,10,Depression
F3289,10,Depression
F329,10,Depression
